9.975670590287533113e-02,1.706538343179772599e-01,-8.539809410107731397e-03,2.732637978497376441e-02,-2.143735339945391505e-01,-5.011683862927932553e-01
1.119407092824313277e-01,1.448881505510473400e-01,-9.430000209044782367e-03,9.186671648894455949e-03,-1.857024806192530964e-01,-4.313286529482776577e-01
1.191050794738433144e-01,1.229147309627427742e-01,-9.677389534738282950e-03,-5.846871978201953479e-03,-1.601120419288488417e-01,-3.706358399254977565e-01
1.232542837957683324e-01,1.041777713573620034e-01,-9.538425673809833999e-03,-1.444937783966103104e-02,-1.378992499425365503e-01,-3.210362183718229456e-01
1.230026745538809613e-01,8.821153574481141457e-02,-9.051115686278752778e-03,-2.851953777224922049e-02,-1.191897852678124731e-01,-2.817546878244301944e-01
1.210786257482007605e-01,7.460338476864085411e-02,-8.420398250041791904e-03,-4.245111004219166706e-02,-1.032059298109651718e-01,-2.538713619743019900e-01
1.167322805185948970e-01,6.301057580909635858e-02,-7.676376644432268345e-03,-4.739202290177612492e-02,-8.918443906567116719e-02,-2.232019590338423509e-01
1.119492503262639466e-01,5.313165251744960543e-02,-6.922071382322677983e-03,-4.067113877691536095e-02,-7.641944921942174507e-02,-1.892725385159579332e-01
1.057077152927125702e-01,4.471732895921148171e-02,-6.157316145329394703e-03,-3.625313461734816500e-02,-6.564408326665358007e-02,-1.614258595400823726e-01
9.851684298411415852e-02,3.755058979009461007e-02,-5.415366519593023571e-03,-3.789363133687053548e-02,-5.670389785598189958e-02,-1.423842648140119793e-01
9.099200072508446813e-02,3.144596686251383000e-02,-4.720107047682868366e-03,-3.898586716732856117e-02,-4.900098733585030869e-02,-1.256234085545989698e-01
8.345187633547747341e-02,2.624592329385013606e-02,-4.081984513264658512e-03,-3.778300696032262790e-02,-4.213843775246028239e-02,-1.097265879799253080e-01
7.600968274841204964e-02,2.181652581105299540e-02,-3.503908876794197599e-03,-3.688315173016031706e-02,-3.621917478346981661e-02,-9.610553722324581549e-02
6.872755972031482918e-02,1.804368221203624459e-02,-2.985569750088236298e-03,-3.466827901484161034e-02,-3.097028203076809816e-02,-8.325480351703767878e-02
6.174122945201061113e-02,1.483006773322027676e-02,-2.525428063286411836e-03,-3.230476328740881919e-02,-2.638471796990332977e-02,-7.175317908477245321e-02
5.506599884980131754e-02,1.209291173566091893e-02,-2.119804048404552374e-03,-2.937992046990937217e-02,-2.234037890392661513e-02,-6.114214832820265982e-02
4.876527204517403652e-02,9.761652000310065344e-03,-1.764685277665660208e-03,-2.627352030850356457e-02,-1.878637331719699988e-02,-5.150850339372056719e-02
4.286379685754189428e-02,7.776221219399890444e-03,-1.455536830899869204e-03,-2.305480127058982809e-02,-1.566176999160399930e-02,-4.281018893745049125e-02
3.738762679367314823e-02,6.085456537317612651e-03,-1.187763965687406659e-03,-1.989152587006773679e-02,-1.291926186256285754e-02,-3.503968641775029313e-02
3.235356594563636168e-02,4.645787638347816627e-03,-9.568401070454862246e-04,-1.690924297006725710e-02,-1.051751845421843370e-02,-2.819303180912957271e-02
2.777163003297630772e-02,3.420107549339827888e-03,-7.584317704457830753e-04,-1.421781508037261825e-02,-8.420664737544264825e-03,-2.224541414083282959e-02
2.364054363629763608e-02,2.376813360596510740e-03,-5.884788817460597649e-04,-1.186593200666289337e-02,-6.595776697729039718e-03,-1.713673617999295420e-02
1.994450300666805731e-02,1.488987152589971250e-03,-4.432617865878395918e-04,-9.844370595464403337e-03,-5.011274443607307595e-03,-1.277367124188968917e-02
1.665697654874191344e-02,7.336964292711769175e-04,-3.194393080853657335e-04,-8.114561634383024580e-03,-3.637616784961773299e-03,-9.053914842337577873e-03
1.374653132283724932e-02,9.139966283684926101e-05,-2.140494039739889007e-04,-6.635579749479539151e-03,-2.448277076446507116e-03,-5.884399685722944799e-03
