1.000000000000000056e-01,1.000000000000000056e-01,2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000111e-01,-1.600000000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,1.030722495569316305e-01,1.758172926663354729e-01,1.204286141493366054e-02,1.235792105911047017e-01,5.001768667014381275e-01,-2.049439479357398675e+00,1.304218040869820116e-03,7.476476979526609501e-01,-7.205883796776941796e-01,3.054582601015015109e-01,-2.783989418265314097e-01,0.000000000000000000e+00
1.000000000000000056e-01,1.013042627896348219e-01,1.539999220008849146e-01,1.911136219786768731e-02,5.337907135701429606e-01,6.822452484273078266e-02,-2.049613965163106677e+00,2.346145320767635111e-03,1.313528002545242934e+00,-1.452247920202864417e+00,4.804037944383229286e-01,-6.191237120959403040e-01,0.000000000000000000e+00
1.000000000000000056e-01,5.568734377349248560e-02,1.294948700319877022e-01,2.320410206141351739e-02,8.078957845562134699e-01,-4.614833023483831953e-01,-1.812715347547708911e+00,3.108647472402806949e-03,9.039877778691522980e-01,-3.056831800426781598e+00,-2.892943638014199292e-01,-1.863549658756197713e+00,0.000000000000000000e+00
1.000000000000000056e-01,4.749231028637499602e-02,1.121032669957142958e-01,2.292288566219864709e-02,6.105816179688836609e-01,2.088084426311723751e-01,-2.301659545189864264e+00,3.618171819833479637e-03,1.192697235612046880e+00,-3.761977283700255192e+00,-3.002680883633224163e-01,-2.269011959724880789e+00,0.000000000000000000e+00
1.000000000000000056e-01,2.043906627247894445e-02,9.431053486377193040e-02,2.098920344381037181e-02,1.012570527222851569e+00,-5.890855682176506791e-01,-1.919386560704537947e+00,3.898410004042476579e-03,1.040867521148782560e+00,-4.818332820534806160e+00,-7.249173177590799710e-01,-3.052547981626928753e+00,0.000000000000000000e+00
1.000000000000000056e-01,1.339105871535973581e-02,8.091428131388211931e-02,1.664466978865482977e-02,8.020462032583353107e-01,1.389086233728309416e-02,-2.323479543885720311e+00,3.996716028019284793e-03,1.245756861292269813e+00,-5.374809134926600507e+00,-7.497851518864111497e-01,-3.379267121747906444e+00,0.000000000000000000e+00
1.000000000000000056e-01,-2.678333036145122414e-02,6.512246025310863828e-02,1.187021283190840132e-02,8.014281996467393920e-01,-5.650443848174639683e-02,-2.262409048472009410e+00,3.950608042223400541e-03,7.238754967232065018e-01,-6.602411388062767728e+00,-1.484663985672777908e+00,-4.393871905666775213e+00,0.000000000000000000e+00
1.000000000000000056e-01,-6.060003953835157997e-02,5.187594503906071963e-02,5.639835149707525183e-03,6.618595528374292547e-01,1.832204871277609559e-01,-2.371060869367235924e+00,3.801968061640936467e-03,2.833622071715903856e-01,-7.634328050489849637e+00,-2.103768008246626131e+00,-5.247197835071625960e+00,0.000000000000000000e+00
1.000000000000000056e-01,-8.183084766221759843e-02,4.153954729019368464e-02,-1.539314335400052310e-03,8.955159207167253665e-01,-3.293598766793911503e-01,-2.099399664084219186e+00,3.580022789735444119e-03,6.323379000175505249e-02,-8.347111650943393357e+00,-2.472753094977460098e+00,-5.811124765964168049e+00,0.000000000000000000e+00
