1.000000000000000056e-01,1.000000000000000056e-01,2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000111e-01,-1.600000000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,1.102373758754912753e-01,1.194179880091130880e-01,4.012927098472412329e-02,4.117986094890907500e-01,1.200253575644877779e+00,-3.097635083044434356e+00,4.345949152798768422e-03,2.491323283322438353e+00,-2.401156796572773811e+00,1.017852457682574929e+00,-9.276859709328991732e-01,0.000000000000000000e+00
1.000000000000000056e-01,1.004373122551059927e-01,6.971747659076257819e-02,2.399871912866756093e-02,1.474462285536418893e+00,-7.338245436985071368e-01,-2.269296777017907552e+00,5.168704204422299928e-03,3.643116755304245835e+00,-4.172439783765604204e+00,1.287573345989855955e+00,-1.816896374451189455e+00,0.000000000000000000e+00
1.000000000000000056e-01,6.870892118484572819e-02,3.582231465753791394e-02,-4.165151240073390604e-03,3.122756664974126739e-01,1.659409429692750182e+00,-3.522001161393033541e+00,3.876901325602280686e-03,3.829168016060644497e+00,-5.830227932777594546e+00,9.164493494444272415e-01,-2.917509266161360415e+00,0.000000000000000000e+00
1.000000000000000056e-01,5.944511234609260730e-02,1.848279890225878325e-02,-3.433635149434793865e-02,1.005618229043683920e+00,6.786658916916010753e-02,-2.634619402485212536e+00,2.398462964118010764e-03,4.091742636840093539e+00,-6.553795879104403532e+00,8.803783594490243170e-01,-3.342431601713315548e+00,0.000000000000000000e+00
1.000000000000000056e-01,-8.186731546004792637e-02,-3.885479311107491174e-03,-5.872112130535561692e-02,1.243301860751930610e+00,-8.837790622028075527e-01,-1.926044944951512683e+00,1.315995296805923731e-03,1.330958452661666236e+00,-9.807308785924179872e+00,-2.030026020640144147e+00,-6.446324312622346397e+00,0.000000000000000000e+00
1.000000000000000056e-01,-9.378893888060473027e-02,-9.201593407189614590e-03,-7.554846969795772638e-02,7.548262454658737353e-01,2.775015403779105272e-01,-2.601542090045263489e+00,6.538704928491761558e-04,1.194135216820708667e+00,-1.019228726771801519e+01,-2.242399059459498911e+00,-6.755752991437784516e+00,0.000000000000000000e+00
1.000000000000000056e-01,-1.401764620960882224e-01,-1.406245277007253311e-02,-8.838137440213077178e-02,1.330559666507370675e+00,-1.145167026288851364e+00,-1.755968455839080899e+00,2.848767643363888736e-04,2.188095435200867467e-01,-1.118079548975943460e+01,-3.222252528637196800e+00,-7.739733417602129961e+00,0.000000000000000000e+00
1.000000000000000056e-01,-1.466758308647317932e-01,-1.557372383356018727e-02,-9.411462954930004121e-02,9.671550616326325400e-01,-3.299882444175893381e-01,-2.208449753763883638e+00,8.928508025720540537e-05,1.054311909085793447e-01,-1.134606026768374853e+01,-3.351522914443068046e+00,-7.889106162332078398e+00,0.000000000000000000e+00
1.014372158904257720e-01,-1.467141981351067770e-01,-1.559550290344034577e-02,-9.940778177073590627e-02,4.126474023090019871e-01,7.305779091478780130e-01,-2.714897009677344375e+00,-1.090774206874484044e-05,-5.109526786439461121e-01,-1.188442016428954418e+01,-3.944608757982376979e+00,-8.450764084951092769e+00,0.000000000000000000e+00
