9.975670590287533113e-02,1.706538343179772599e-01,-8.539809410107731397e-03,2.732637978497376441e-02,-2.143735339945391505e-01,-5.011683862927932553e-01
1.402293576534421604e-01,8.476964682817592078e-02,-1.030666616428221188e-02,-1.137880079998497690e-01,-1.197281483459011198e-01,-3.330706442893707764e-01
1.240889935747642586e-01,4.176515214880587024e-02,-7.773659105824311591e-03,-1.363782642493108488e-01,-6.955943241744534655e-02,-2.730694243205403215e-01
9.587109810710743585e-02,2.028660849416994566e-02,-4.854785370475417187e-03,-1.581256753010820137e-01,-4.456259672032202718e-02,-3.133922213423683267e-01
6.567471879068643992e-02,9.597943682918313318e-03,-2.714189992036528977e-03,-1.057069604102217480e-01,-2.756663448118141027e-02,-2.264021809345450054e-01
4.128164795085954158e-02,4.282218417726144435e-03,-1.403283939773194121e-03,-7.724793036563253057e-02,-1.206946265554971302e-02,-1.398711618454809291e-01
2.445206246329310884e-02,1.635515999259435976e-03,-6.724264712342797358e-04,-7.170536247852081491e-02,-6.801615028524925916e-03,-1.000282728888579192e-01
1.161867081049997724e-02,3.161258266639721927e-04,-2.855894853796249943e-04,-8.449698664278122717e-02,-2.746917113077852399e-03,-1.002320726070791007e-01
5.885354908099038433e-03,-3.424102825921304378e-04,-8.742777845425648837e-05,-5.769772067331769422e-02,-9.952354576823350864e-04,-6.119136577634793489e-02
2.029437519910420960e-03,-6.707222826052317574e-04,1.200364171447157295e-05,-5.628580454923420850e-02,-1.152450383936440542e-03,-8.397022437127642236e-02
2.606791496788590312e-04,-8.337840874927503068e-04,6.156504756486583479e-05,-4.651011624073972395e-02,8.099864577930658864e-05,-5.794213931538959306e-02
-7.863747852806925263e-04,-9.140599664181543217e-04,8.593909654466279943e-05,-4.158773497490330512e-02,-3.463278866594351698e-04,-8.709624515450543891e-02
-1.476542746266003379e-03,-9.528428087728749206e-04,9.768397077282858505e-05,-3.926087844510174618e-02,5.691088297712110786e-04,-5.608088537043537380e-02
-1.651598131195173647e-03,-9.708074769690656610e-04,1.034593724686743522e-04,-3.773189390558380485e-02,1.416434179151464983e-04,-8.122530617917854412e-02
-2.104346706564152233e-03,-9.783551237819141690e-04,1.057118710723009238e-04,-3.533335193825882375e-02,8.622735434043135062e-04,-5.073158122169971196e-02
-1.959867598070688579e-03,-9.806526324489972957e-04,1.070644760973486417e-04,-2.964078948198790864e-02,3.896280414335419719e-04,-7.419136158207353948e-02
-2.573918129329793095e-03,-9.803638384859507480e-04,1.065044755231778364e-04,-3.154102370844279191e-02,1.060755444270839766e-03,-4.683117851168228096e-02
-2.187852872207827343e-03,-9.787277543661704240e-04,1.070843871713015769e-04,-3.352081350844355462e-02,7.847838332940371229e-04,-6.077811189111931300e-02
-2.762757530598008472e-03,-9.764736975918366724e-04,1.056900661306246439e-04,-2.952874039664267827e-02,1.281478691584123910e-03,-3.759602594263784098e-02
-2.274846674847500003e-03,-9.738552752684854477e-04,1.063570845730457356e-04,-2.346601164142586571e-02,8.788799923759813568e-04,-5.702705190152904807e-02
-2.027479085496772422e-03,-9.710720151066194218e-04,1.065915463563918468e-04,-2.481077417312209377e-02,8.686677572604339882e-04,-4.542257320733020243e-02
-1.900754121268858178e-03,-9.682171038476046184e-04,1.065759675980972829e-04,-2.808361549999232112e-02,6.949103092193953954e-04,-5.395688079574102042e-02
-2.719786763000782859e-03,-9.653834108593404694e-04,1.035200727605449153e-04,-2.547105008401973070e-02,1.263379392344842617e-03,-3.253072637642575454e-02
-2.239977016223010549e-03,-9.624919485728756271e-04,1.046979487493679450e-04,-2.135980514429176857e-02,9.690519878639477233e-04,-4.856157168791853940e-02
-1.996712278963654139e-03,-9.595893866257979498e-04,1.051614394389989882e-04,-2.123785757009887670e-02,1.019928413294878813e-03,-3.829383939840781681e-02
-1.872084863582942991e-03,-9.566921427988109511e-04,1.052475616561720010e-04,-2.251727696284104574e-02,8.621346214283679343e-04,-4.800907690215591717e-02
-1.806963014394377589e-03,-9.538051847691531634e-04,1.051369419594223322e-04,-2.095716270404496609e-02,9.801800907424924967e-04,-3.630202746763574323e-02
-1.771691615971428095e-03,-9.509293469954810570e-04,1.049250971485827600e-04,-1.932766708315750842e-02,7.653665188999802388e-04,-4.993197962721458022e-02
-1.751398344007817605e-03,-9.480642082737474052e-04,1.046619385754053093e-04,-1.963108843646503218e-02,9.182006500632458384e-04,-3.734299190781777827e-02
-1.738624572681095500e-03,-9.452091297526888682e-04,1.043732635682595011e-04,-2.026097361317156717e-02,7.826918024361347558e-04,-4.827423846620566145e-02
-1.729629710869538036e-03,-9.423635704546260176e-04,1.040722688895383096e-04,-1.943933173731710734e-02,9.794490117643152912e-04,-3.548431867727373096e-02
-1.722537794682839829e-03,-9.395271423051313343e-04,1.037656377837703969e-04,-1.786932446499679694e-02,8.127962368573109610e-04,-4.848773714035276711e-02
-1.716407987461662007e-03,-9.366995859106509812e-04,1.034567206174433147e-04,-1.841415724611167315e-02,1.032969662733121755e-03,-3.589628435562074171e-02
-1.710768427361180396e-03,-9.338807324514841182e-04,1.031471791135918581e-04,-1.906485432374856528e-02,9.533439362885584535e-04,-4.600570604472341979e-02
-1.705382447783666345e-03,-9.310704715696171106e-04,1.028378277993882456e-04,-1.826502634110266712e-02,1.211528319943416939e-03,-3.361401419375989463e-02
-1.700131334821734699e-03,-9.282687287646171174e-04,1.025290604297246131e-04,-1.663879182218002198e-02,1.091767661016484169e-03,-4.593137768254974829e-02
-1.694955529047529035e-03,-9.254754507965021627e-04,1.022210639920176811e-04,-1.713664208344775966e-02,1.367106584541050423e-03,-3.382575158372694291e-02
-1.689825137661010897e-03,-9.226905967490960916e-04,1.019139250394197497e-04,-1.757371453231434608e-02,1.333404887609207111e-03,-4.317943956195736260e-02
-1.684725146053763683e-03,-9.199141327320375754e-04,1.016076819726131517e-04,-1.684831573739088359e-02,1.641228088496700854e-03,-3.143770689834476245e-02
-1.679648001260070122e-03,-9.171460288172507544e-04,1.013023504530632436e-04,-1.533194199595348112e-02,1.568137096944893349e-03,-4.272648080667004050e-02
-1.674589892485845192e-03,-9.143862573031800610e-04,1.009979356000281108e-04,-1.565215126263869508e-02,1.889489903709930295e-03,-3.126876390824388785e-02
-1.669548885752701519e-03,-9.116347917438999676e-04,1.006944377577138352e-04,-1.568221120694044193e-02,1.889864984448494075e-03,-3.997819355781359607e-02
-1.664523988403016986e-03,-9.088916064066554631e-04,1.003918551754405070e-04,-1.512987130245776503e-02,2.237021798362603519e-03,-2.901441719727116883e-02
-1.659514679937879825e-03,-9.061566759828033456e-04,1.000901852252749632e-04,-1.382987351134018494e-02,2.211846667180294903e-03,-3.892149290824610530e-02
-1.654520676725642790e-03,-9.034299754234998651e-04,9.978942493939977872e-05,-1.393361589925096872e-02,2.570468008059148199e-03,-2.830944229160054296e-02
-1.649541814001701358e-03,-9.007114798537304299e-04,9.948957123860686816e-05,-1.350648600576499075e-02,2.599697174309253001e-03,-3.628624725419943992e-02
-1.644577986689861474e-03,-8.980011645258210778e-04,9.919062102247419924e-05,-1.314640075584899530e-02,2.976562218758736691e-03,-2.628843941804035952e-02
-1.639629119719421529e-03,-8.952990047941975990e-04,9.889257120244133157e-05,-1.205045429828203486e-02,3.001715901895009482e-03,-3.453361575641299142e-02
-1.634695153142498927e-03,-8.926049761010996543e-04,9.859541871036869138e-05,-1.197253429447629920e-02,3.388137698955491842e-03,-2.503974112316535022e-02
-1.629776034668599686e-03,-8.899190539724498566e-04,9.829916049944766433e-05,-1.118862158946226648e-02,3.450366171088047225e-03,-3.197264841172832439e-02
-1.624871715919155727e-03,-8.872412140119030188e-04,9.800379354209769059e-05,-1.094865918298428692e-02,3.847578923743980982e-03,-2.319608009010500765e-02
-1.619982150549624262e-03,-8.845714318962693027e-04,9.770931482795944722e-05,-9.944291862120839195e-03,3.925540239382787830e-03,-2.963781517956691480e-02
-1.615107293307769740e-03,-8.819096833782311216e-04,9.741572136219742129e-05,-9.759556061605991970e-03,4.329026972462607543e-03,-2.155750634382380682e-02
-1.610247099559429908e-03,-8.792559442845462913e-04,9.712301016438762685e-05,-8.790544036197204050e-03,4.436392294443436586e-03,-2.700989717422766848e-02
-1.605401525051183744e-03,-8.766101905129306242e-04,9.683117826774012354e-05,-8.564452135064848370e-03,4.844074858566087445e-03,-1.974636680389492069e-02
-1.600570525791716317e-03,-8.739723980366809674e-04,9.654022271873141789e-05,-7.544284843912586573e-03,4.979090701012013447e-03,-2.432844530987503598e-02
-1.595754057990597793e-03,-8.713425428992850911e-04,9.625014057658132216e-05,-7.297914214167780696e-03,5.387680748117158226e-03,-1.793049775522421660e-02
-1.590952078027095496e-03,-8.687206012162844567e-04,9.596092891337721753e-05,-6.260729782623046698e-03,5.554543044594190647e-03,-2.154460670603828426e-02
-1.586164542436013141e-03,-8.661065491762531430e-04,9.567258481393335168e-05,-5.977825171990325606e-03,5.960684728708819796e-03,-1.608181883233698525e-02
-1.581391407897164963e-03,-8.635003630393210542e-04,9.538510537605659036e-05,-4.929731108138545558e-03,6.162108924861183640e-03,-1.870574753978300128e-02
-1.576632631232509525e-03,-8.609020191364179057e-04,9.509848771016233876e-05,-4.595175647585158195e-03,6.562125278956967150e-03,-1.422987177040175091e-02
-1.571888169402049264e-03,-8.583114938688188355e-04,9.481272893957074551e-05,-3.552136582010245562e-03,6.800522992289331249e-03,-1.585858558255710815e-02
-1.567157979503256511e-03,-8.557287637117394008e-04,9.452782620059350667e-05,-3.142230463959642603e-03,7.190812312342949666e-03,-1.239266575909101463e-02
-1.562442018768519549e-03,-8.531538052079224149e-04,9.424377664275160056e-05,-2.126259652277456141e-03,7.467038131366068691e-03,-1.307385180527933198e-02
-1.557740244565634837e-03,-8.505865949728199987e-04,9.396057742866769432e-05,-1.611160400617218588e-03,7.845191964519085751e-03,-1.057621597428898969e-02
-1.553052614394686030e-03,-8.480271096908593726e-04,9.367822573401769358e-05,-6.504709245591820330e-04,8.157274483978960156e-03,-1.044027786801831822e-02
-1.548379085888495002e-03,-8.454753261177185963e-04,9.339671874833996388e-05,-9.929033658015401652e-06,8.524491717594798179e-03,-8.752639913375964698e-03
-1.543719616812130055e-03,-8.429312210785319974e-04,9.311605367409061108e-05,8.707412758916379487e-04,8.866874706316689447e-03,-8.031468104332051619e-03
-1.539074165060574885e-03,-8.403947714683546438e-04,9.283622772782150771e-05,1.612748249076840319e-03,9.230806250628355997e-03,-6.851581027203506626e-03
-1.534442688659011554e-03,-8.378659542509986694e-04,9.255723813942799217e-05,2.409893177005579222e-03,9.596362958932581552e-03,-5.832085431739185942e-03
-1.529825145761839729e-03,-8.353447464609025470e-04,9.227908215305642725e-05,3.169270912620120173e-03,9.970451961086996412e-03,-4.801073550530020329e-03
-1.525221494651454127e-03,-8.328311252005381107e-04,9.200175702659789130e-05,3.886957766610489844e-03,1.035739573274859111e-02,-3.671856007121723168e-03
-1.520631693737332273e-03,-8.303250676415986241e-04,9.172526003214001946e-05,4.556148706305428522e-03,1.075727458335625115e-02,-2.525310853264355667e-03
-1.516055701556132725e-03,-8.278265510241243717e-04,9.144958845590973071e-05,5.125216237286306202e-03,1.117952473042161179e-02,-1.203041894626359935e-03
-1.511493476769473765e-03,-8.253355526576021482e-04,9.117473959868878895e-05,5.547781839233554071e-03,1.163347674413439323e-02,3.545574692511369442e-04
-1.506944978164744377e-03,-8.228520499184334295e-04,9.090071077552166481e-05,5.763569802883904830e-03,1.213590396253886108e-02,2.319039731599391047e-03
-1.502410164653072890e-03,-8.203760202523312185e-04,9.062749931627182615e-05,5.774584911804704797e-03,1.270076705514108437e-02,4.731872403072352219e-03
-1.497888995268871612e-03,-8.179074411725762144e-04,9.035510256533320480e-05,5.649348032653241439e-03,1.333280297428425000e-02,7.463160867603349340e-03
-1.493381429170030248e-03,-8.154462902590894945e-04,9.008351788206019116e-05,5.443875031286331094e-03,1.403239639661159506e-02,1.037694728946188770e-02
-1.488887425635862429e-03,-8.129925451605434557e-04,8.981274264071849268e-05,5.187067285183206110e-03,1.479950441606021905e-02,1.340010022302973343e-02
-1.484406944066684166e-03,-8.105461835919431767e-04,8.954277423064761516e-05,4.893058681145517202e-03,1.563379664423916043e-02,1.649266625746766829e-02
-1.479939943984508177e-03,-8.081071833362428545e-04,8.927361005639889520e-05,4.566079859031829842e-03,1.653365031413192229e-02,1.961271506351813104e-02
-1.475486385030399736e-03,-8.056755222420526087e-04,8.900524753750663871e-05,4.172758518618665743e-03,1.748435937152554784e-02,2.250517417348591245e-02
-1.471046226965008145e-03,-8.032511782263081126e-04,8.873768410935644485e-05,3.505646239675976831e-03,1.835074719328072534e-02,2.296333046068584419e-02
-1.466619429667935515e-03,-8.008341292708738958e-04,8.847091722230660926e-05,3.729333731386882955e-03,1.893251828402730055e-02,1.911095685590401966e-02
-1.462205953136618952e-03,-7.984243534242468432e-04,8.820494434242464969e-05,4.238625969852265543e-03,1.943963915858138575e-02,1.619894477448995812e-02
-1.457805757486180936e-03,-7.960218288011165506e-04,8.793976295149821582e-05,4.581813156076313884e-03,1.992855692034930376e-02,1.451663273440374942e-02
-1.453418802948369844e-03,-7.936265335820802879e-04,8.767537054660819813e-05,4.781240745096801935e-03,2.041009630759054588e-02,1.357835313991720763e-02
-1.449045049871842917e-03,-7.912384460135630940e-04,8.741176464092388187e-05,4.888982176175870817e-03,2.088842833499423429e-02,1.305224292534037586e-02
-1.444684458720824462e-03,-7.888575444067229487e-04,8.714894276323951832e-05,4.942590236285732477e-03,2.136584764996927663e-02,1.274872798241079470e-02
-1.440336990074864718e-03,-7.864838071389847023e-04,8.688690245809727335e-05,4.964931138545621708e-03,2.184395938345757432e-02,1.256503156498322941e-02
-1.436002604628805164e-03,-7.841172126515870682e-04,8.662564128594253936e-05,4.969037359369405694e-03,2.232407846630516182e-02,1.244675652316576397e-02
-1.431681263191546651e-03,-7.817577394518883957e-04,8.636515682316887551e-05,4.962012683989268889e-03,2.280739272697628744e-02,1.236561144440409890e-02
-1.427372926686053950e-03,-7.794053661109502000e-04,8.610544666171224498e-05,4.947486506451349679e-03,2.329504513653063782e-02,1.230728717583000689e-02
-1.423077556148794358e-03,-7.770600712649173517e-04,8.584650840975309016e-05,4.926989898591604446e-03,2.378819090955460597e-02,1.226512502985999641e-02
-1.418795112729671123e-03,-7.747218336142320302e-04,8.558833969126314963e-05,4.900609103326685964e-03,2.428805744996810276e-02,1.223703305437817343e-02
-1.414525557691171916e-03,-7.723906319231353158e-04,8.533093814619833778e-05,4.867093279407978812e-03,2.479603412887376387e-02,1.222437279260013554e-02
-1.410268852408312667e-03,-7.700664450195013073e-04,8.507430142993565084e-05,4.823342618404091384e-03,2.531384234772991390e-02,1.223249048762876066e-02
-1.406024958367896836e-03,-7.677492517953306500e-04,8.481842721390266820e-05,4.762682310471297829e-03,2.584391972751185276e-02,1.227381381054986134e-02
-1.401793837168863448e-03,-7.654390312061733074e-04,8.456331318566122574e-05,4.669598651234029008e-03,2.639046464328514627e-02,1.237797675679573259e-02
-1.397575450521084273e-03,-7.631357622708762663e-04,8.430895704786132332e-05,4.500485579687579438e-03,2.696309418181266210e-02,1.263022778087814421e-02
-1.393369760245472683e-03,-7.608394240707014311e-04,8.405535651919258000e-05,4.084235550856116226e-03,2.759628215539069312e-02,1.338748070974261385e-02
-1.389176728274640676e-03,-7.585499957509784889e-04,8.380250933402220537e-05,2.539111569060028845e-03,2.857584430045346027e-02,1.783807832430825413e-02
-1.384996316650874892e-03,-7.562674565186043064e-04,8.355041324186500082e-05,9.373650909192784075e-04,2.949557436491566723e-02,1.954043654384174378e-02
