1.000000000000000056e-01,1.000000000000000056e-01,2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000111e-01,-1.600000000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,1.003062193101573879e-01,1.975897338341452147e-01,1.200319715536260056e-03,1.231498248596600217e-02,2.299193779618100286e-01,-1.644794167962545739e+00,1.299885090567926666e-04,7.451756521675653722e-02,-7.182011752287759121e-02,3.044496855840552949e-02,-2.774752086452624000e-02,0.000000000000000000e+00
1.000000000000000056e-01,1.005352524547575566e-01,1.952012394124812422e-01,2.350362143230580111e-03,3.184386963978309837e-02,2.430865673527681792e-01,-1.680014049915726337e+00,2.577760244154218665e-04,1.465803889216586720e-01,-1.443276833706307605e-01,5.896591048538028096e-02,-5.671320493435197396e-02,0.000000000000000000e+00
1.000000000000000056e-01,1.006976814063978709e-01,1.928347637995438957e-01,3.451767376866259236e-03,5.640296279598872725e-02,2.441701488452685254e-01,-1.708145934124568166e+00,3.834106787040748106e-04,2.164350374688619738e-01,-2.173248945455007186e-01,8.579475948340054003e-02,-8.668461656003872973e-02,0.000000000000000000e+00
1.000000000000000056e-01,1.007832824769814423e-01,1.904884513588719630e-01,4.506148206109551052e-03,8.512413896979068029e-02,2.348766371838408307e-01,-1.730030737909371341e+00,5.070663272976122168e-04,2.838882880330628744e-01,-2.910546489282410665e-01,1.107233839999105102e-01,-1.178897448950887855e-01,0.000000000000000000e+00
1.000000000000000056e-01,1.007662102087603373e-01,1.881588364384024215e-01,5.515146478033671092e-03,1.176803206754141740e-01,2.156521050628029124e-01,-1.745789647687260082e+00,6.288903290019370266e-04,3.484175745959937065e-01,-3.660917415952834597e-01,1.332135404484302010e-01,-1.508877074477202040e-01,0.000000000000000000e+00
1.000000000000000056e-01,1.005961773852059871e-01,1.858398854172888248e-01,6.480508846751543289e-03,1.540561191519027040e-01,1.861133676041472895e-01,-1.755026237912531650e+00,7.490331914639783211e-04,4.089864052513781378e-01,-4.435318215620355220e-01,1.522109748970985610e-01,-1.867563912077558341e-01,0.000000000000000000e+00
1.000000000000000056e-01,1.001721086177427972e-01,1.835201664997948290e-01,7.404292857841276998e-03,1.943768450698360462e-01,1.452306980128196257e-01,-1.756838197863967777e+00,8.676479465530542896e-04,4.634921177060252195e-01,-5.255548247612676915e-01,1.655898138549906085e-01,-2.276525209102327474e-01,0.000000000000000000e+00
1.000000000000000056e-01,9.927343418495483685e-02,1.811754436466274376e-01,8.289431915792806055e-03,2.382640637535225481e-01,9.223068511574075701e-02,-1.750075744817262136e+00,9.848898320970391352e-04,5.073264455647047422e-01,-6.168951104041366928e-01,1.687038973172070577e-01,-2.782725621566372598e-01,0.000000000000000000e+00
1.000000000000000056e-01,9.742901290556441052e-02,1.787544238523599283e-01,9.140945998462201086e-03,2.814437407232725508e-01,3.297018685300493607e-02,-1.736323723460771573e+00,1.100916704434947400e-03,5.306328163743488924e-01,-7.276501352496644870e-01,1.516242367436402283e-01,-3.486415556189532139e-01,0.000000000000000000e+00
1.000000000000000056e-01,9.429686944364060186e-02,1.762194688494972683e-01,9.963008410081550942e-03,3.079090472630935382e-01,-4.978675098082710471e-04,-1.731630214001121715e+00,1.215890945590905993e-03,5.262682376374979709e-01,-8.651621464009939810e-01,1.071479394200521851e-01,-4.460418481835441984e-01,0.000000000000000000e+00
1.000000000000000056e-01,9.082349059866269558e-02,1.736729839355944938e-01,1.074776512655630997e-02,3.175970266695667954e-01,-1.225364508618988777e-03,-1.742882311719928357e+00,1.329977861190230221e-03,5.140515503144675868e-01,-1.009166541508958792e+00,5.522791562779204994e-02,-5.503429068222779330e-01,0.000000000000000000e+00
1.000000000000000056e-01,8.730992293435892171e-02,1.711474159662156880e-01,1.149325993788598635e-02,3.263928122897142292e-01,-1.189729972073981035e-03,-1.753989622415406568e+00,1.443330728392489817e-03,5.002899482858641500e-01,-1.153221804336158396e+00,2.211776365957075774e-03,-6.551436324162457359e-01,0.000000000000000000e+00
1.000000000000000056e-01,8.377179977517046350e-02,1.686439875617249951e-01,1.220044343722393246e-02,3.347180253666461880e-01,-1.186849291488903781e-03,-1.764579740130802543e+00,1.556097668044970680e-03,4.853238252018826637e-01,-1.297008232477868894e+00,-5.156628266230085106e-02,-7.601181246136798908e-01,0.000000000000000000e+00
1.000000000000000056e-01,8.022245531819177655e-02,1.661636908154640324e-01,1.287025328344159995e-02,3.426022604560344798e-01,-1.187128403520753021e-03,-1.774713671858603181e+00,1.668424783308567264e-03,4.694449250774292426e-01,-1.440254764655626296e+00,-1.058207133807519407e-01,-8.649891261974396173e-01,0.000000000000000000e+00
1.000000000000000056e-01,7.667329122254477880e-02,1.637073227683691623e-01,1.350361587876727949e-02,3.500824189197255798e-01,-1.190606079454130210e-03,-1.784430059133446989e+00,1.780455759900482831e-03,4.529041351116473435e-01,-1.582731266189110197e+00,-1.603068460550117758e-01,-9.695202850224453606e-01,0.000000000000000000e+00
1.000000000000000056e-01,7.313415242959069029e-02,1.612755232726859889e-01,1.410144638935290247e-02,3.571900146315965530e-01,-1.196932690258114282e-03,-1.793762505356354175e+00,1.892331503448692158e-03,4.359194330689918351e-01,-1.724240572261840798e+00,-2.148129390903613656e-01,-1.073508200102484267e+00,0.000000000000000000e+00
1.000000000000000056e-01,6.961360682328344984e-02,1.588688031935684419e-01,1.466464877577825995e-02,3.639523567859676567e-01,-1.205863852576943233e-03,-1.802740265335566194e+00,2.004189810256939638e-03,4.186818004664600301e-01,-1.864612566216688361e+00,-2.691542632750381081e-01,-1.176776502475189057e+00,0.000000000000000000e+00
1.000000000000000056e-01,6.611916212796171977e-02,1.564875663674779871e-01,1.519411575824824653e-02,3.703932747509853796e-01,-1.217231375806609615e-03,-1.811388999566344138e+00,2.116165069877856686e-03,4.013598063038510411e-01,-2.003699584069770445e+00,-3.231685145068123877e-01,-1.279171263259107461e+00,0.000000000000000000e+00
1.000000000000000056e-01,6.265743658551686801e-02,1.541321269569861652e-01,1.569072874027963027e-02,3.765336896134073297e-01,-1.230924035476496517e-03,-1.819731365371041854e+00,2.228387997857063981e-03,3.841032118974661014e-01,-2.141372795888057290e+00,-3.767122048049513783e-01,-1.380557379185639366e+00,0.000000000000000000e+00
