9.975670590287533113e-02,1.706538343179772599e-01,-8.539809410107731397e-03,2.732637978497376441e-02,-2.143735339945391505e-01,-5.011683862927932553e-01
1.240936008020393916e-01,1.191146525215985436e-01,-1.001173357315864910e-02,-3.323042606170854840e-02,-1.569309276630966588e-01,-3.746051245960415055e-01
1.282954349997526833e-01,8.293297444492783721e-02,-9.401442092393321598e-03,-7.541844433510984380e-02,-1.141461272412115507e-01,-2.928799027669060084e-01
1.229239267536070268e-01,5.755094645569633349e-02,-8.004431846328784184e-03,-1.235058782600289007e-01,-8.628455894460818065e-02,-2.978587821950272052e-01
1.081337009476193572e-01,3.977080370164275819e-02,-6.337233483449709361e-03,-1.054311851450506765e-01,-6.352101320493569458e-02,-2.271905595232467656e-01
9.369265226170496452e-02,2.730978453922891860e-02,-4.840506598626404151e-03,-1.104201648223084864e-01,-4.781959546319264343e-02,-2.165112751985928119e-01
7.848612476792775350e-02,1.858250731438940845e-02,-3.579476691043484860e-03,-1.008754480812131399e-01,-3.549584819489811499e-02,-1.839635190157577205e-01
6.391178270936739847e-02,1.247013776030391277e-02,-2.576873391659513773e-03,-1.040228520365641535e-01,-2.608082559337293951e-02,-1.746715696399779028e-01
5.097280592813205335e-02,8.188418742344886342e-03,-1.810523387254196672e-03,-8.662910528063168247e-02,-1.903742759227622719e-02,-1.367710620674864042e-01
3.864887387107870942e-02,5.189423335524942331e-03,-1.236616472606138096e-03,-8.081947237948770846e-02,-1.320985752690900794e-02,-1.205489267430555622e-01
2.960823504306122136e-02,3.087535637016780229e-03,-8.196706875825413496e-04,-6.710595977568883930e-02,-9.298430302369575448e-03,-9.661101723883734615e-02
1.963822788165452485e-02,1.615533363379348906e-03,-5.180626746113580015e-04,-4.763221933250465223e-02,-5.390898772055684011e-03,-6.668255884579232795e-02
1.233559483306665393e-02,5.840914334543420962e-04,-3.047364107009488399e-04,-3.948964544975684665e-02,-2.797792033807074662e-03,-5.061365679601626671e-02
7.960233932543305316e-03,-1.383448987324437606e-04,-1.543244406968886310e-04,-3.420020947814383233e-02,-1.248828493402803427e-03,-3.951945629060371612e-02
3.659258770654893068e-03,-6.437497596341447501e-04,-4.999406208784486439e-05,-2.813996561262890883e-02,1.569868351311708599e-04,-2.923299959681259150e-02
1.052323461004982426e-03,-9.968950372035308670e-04,2.304190397111605590e-05,-2.331396262499235705e-02,1.025921206373203417e-03,-2.142359506656800472e-02
-2.465130700249400187e-04,-1.243090763879940719e-03,7.466144991344889938e-05,-1.789474574849851674e-02,1.054886580454925116e-03,-2.901808805574573880e-02
-1.155462464657572514e-03,-1.414179698958485058e-03,1.106221087987918741e-04,-1.466418809543765939e-02,1.084725637345450213e-03,-3.383595108258093814e-02
-1.790578119447264714e-03,-1.532527885315290586e-03,1.356037239348468928e-04,-1.282013476737789079e-02,1.120513179821089290e-03,-3.647237983546842977e-02
